,상권코드,서비스업종코드명,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명
8745,2110210,분식전문점,5.0,5.0,0.0,0.0,13.0,1.0,0.0,5.0,0.0,0.0,341.0,3837.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,252416.0,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,동대문구
8747,2110210,양식음식점,3.0,3.0,0.0,0.0,13.0,1.0,0.0,5.0,0.0,0.0,341.0,3837.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,252416.0,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,4110000.0,동대문구
8748,2110210,한식음식점,14.0,14.0,0.0,0.0,13.0,1.0,0.0,5.0,0.0,0.0,341.0,3837.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,252416.0,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,10880000.0,동대문구
8750,2130009,한식음식점,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,69531.0,36288.0,33243.0,2074.0,8857.0,11040,12547.0,15028.0,19985.0,5063,13561,17033.0,17204.0,12435.0,4235.0,10440,11365.0,11289.0,11450.0,11402.0,8300,5285,7170000.0,종로구
8752,2110399,커피-음료,5.0,8.0,0.0,0.0,24.0,1.0,0.0,12.0,0.0,2.0,852.0,4618.5,1605691.5,773008.5,846745.5,204184.5,232038.0,256360,258714.0,225837.75,313294.125,383523,328662,173829.0,168078.0,255604.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,2750000.0,도봉구
8766,2120172,패스트푸드점,7.0,11.0,0.0,0.0,63.0,1.0,2.0,14.0,0.0,6.0,3061.5,3843.0,1605691.5,773008.5,803353.0,161621.0,306613.0,301314,271894.5,225837.75,236924.0,308867,328662,203338.5,205087.5,278791.5,170705.0,232917,230677.5,231595.5,233140.875,233997.375,198034,189653,7890000.0,서초구
8767,2120172,치킨전문점,2.0,5.0,0.0,0.0,63.0,1.0,2.0,14.0,0.0,6.0,3061.5,3843.0,1605691.5,773008.5,803353.0,161621.0,306613.0,301314,271894.5,225837.75,236924.0,308867,328662,203338.5,205087.5,278791.5,170705.0,232917,230677.5,231595.5,233140.875,233997.375,198034,189653,7810000.0,서초구
8768,2110208,육류판매,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,75.0,894.0,311564.0,136445.0,175120.0,54518.0,106611.0,32920,34530.0,32475.0,50511.0,79191,64627,37146.0,36628.0,54106.0,39866.0,43910,43366.0,43611.0,42937.0,43504.0,46737,47498,27356250.0,동대문구
8769,2110208,한식음식점,5.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,75.0,894.0,311564.0,136445.0,175120.0,54518.0,106611.0,32920,34530.0,32475.0,50511.0,79191,64627,37146.0,36628.0,54106.0,39866.0,43910,43366.0,43611.0,42937.0,43504.0,46737,47498,1340000.0,동대문구
8770,2110639,호프-간이주점,7.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,523.0,2745.0,482535.0,230845.0,251690.0,69508.0,60310.0,69716,66019.0,73063.0,143921.0,127560,97995,52975.0,53143.0,82949.0,67915.0,67772,68238.0,67686.0,66864.0,67574.0,70511,73891,6780000.0,강서구
8771,2110639,커피-음료,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,523.0,2745.0,482535.0,230845.0,251690.0,69508.0,60310.0,69716,66019.0,73063.0,143921.0,127560,97995,52975.0,53143.0,82949.0,67915.0,67772,68238.0,67686.0,66864.0,67574.0,70511,73891,3280000.0,강서구
8781,2110396,제과점,4.0,4.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,4.0,259.0,1982.0,793601.0,370478.0,423124.0,104129.0,109720.0,117978,110838.0,125133.0,225804.0,216287,174027,93069.0,88005.0,121402.0,100810.0,113338,112590.0,112209.0,111947.0,111544.0,112347,119628,27356250.0,도봉구
8784,2110396,커피-음료,6.0,9.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,4.0,259.0,1982.0,793601.0,370478.0,423124.0,104129.0,109720.0,117978,110838.0,125133.0,225804.0,216287,174027,93069.0,88005.0,121402.0,100810.0,113338,112590.0,112209.0,111947.0,111544.0,112347,119628,23580000.0,도봉구
8789,2130253,한식음식점,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,45.0,35305.0,18766.0,16539.0,1475.0,6882.0,6980,4887.0,5802.0,9280.0,5780,6332,5622.0,6264.0,7306.0,4002.0,4835,4895.0,4892.0,4878.0,5173.0,5588,5047,11370000.0,영등포구
8790,2110845,치킨전문점,2.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,2.0,119.0,1686.0,395494.0,179888.0,215606.0,59190.0,42734.0,54674,62826.0,59902.0,116168.0,140064,86620,33672.0,30611.0,48891.0,55634.0,57931,54605.0,55265.0,54581.0,54527.0,57851,60735,3270000.0,동작구
8799,2130131,호프-간이주점,1.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,121.0,25.0,47144.0,21908.0,25236.0,6971.0,5020.0,5000,7295.0,7678.0,15181.0,10863,8924,5917.0,6245.0,9084.0,6113.0,6749,6651.0,6688.0,6645.0,6788.0,6945,6678,4000000.0,강북구
8800,2130131,육류판매,3.0,3.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,121.0,25.0,47144.0,21908.0,25236.0,6971.0,5020.0,5000,7295.0,7678.0,15181.0,10863,8924,5917.0,6245.0,9084.0,6113.0,6749,6651.0,6688.0,6645.0,6788.0,6945,6678,27356250.0,강북구
8801,2110683,커피-음료,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,185.0,2405.0,255876.0,115901.0,139975.0,58555.0,25643.0,33939,41931.0,37148.0,58660.0,69770,55812,28812.0,27980.0,40533.0,32970.0,37290,37062.0,36880.0,36679.0,34267.0,35640,38058,6000000.0,구로구
8804,2120233,한식음식점,16.5,19.5,1.0,1.0,32.0,0.0,1.0,2.0,0.0,2.0,3061.5,3395.0,1077526.0,513608.0,563918.0,130069.0,223183.0,285670,163791.0,122170.0,152643.0,227491,219912,153949.0,155120.0,197361.0,123693.0,151084,155866.0,157795.0,155771.0,158637.0,155789,142586,27356250.0,송파구
8805,2120233,제과점,2.0,3.0,0.0,0.0,32.0,0.0,1.0,2.0,0.0,2.0,3061.5,3395.0,1077526.0,513608.0,563918.0,130069.0,223183.0,285670,163791.0,122170.0,152643.0,227491,219912,153949.0,155120.0,197361.0,123693.0,151084,155866.0,157795.0,155771.0,158637.0,155789,142586,5230000.0,송파구
8811,2120081,커피-음료,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,24800000.0,노원구
8812,2120081,패스트푸드점,8.0,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,10520000.0,노원구
8813,2120081,제과점,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,노원구
8814,2120081,한식음식점,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,노원구
8815,2120081,분식전문점,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,7780000.0,노원구
8816,2120081,호프-간이주점,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,18780000.0,노원구
8817,2120081,양식음식점,16.5,19.5,0.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,노원구
8818,2120081,중식음식점,16.5,19.5,1.0,1.0,217.0,2.0,2.0,27.0,2.0,30.0,1552.0,1060.0,1605691.5,773008.5,846745.5,204184.5,317761.5,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,14990000.0,노원구
8821,2110240,육류판매,5.0,5.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,97.0,1282.0,588011.0,288428.0,299585.0,63157.0,71991.0,80476,81239.0,104319.0,186828.0,158901,114377,63959.0,67355.0,104037.0,79382.0,82583,81161.0,81663.0,80913.0,81961.0,88112,91618,27356250.0,중랑구
8831,2110336,호프-간이주점,5.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,94.0,2302.0,323424.0,149360.0,174063.0,59954.0,40312.0,40358,43394.0,54623.0,84783.0,94990,67429,35658.0,33286.0,48902.0,43160.0,46689,45842.0,45701.0,45973.0,45612.0,45484,48122,1780000.0,성북구
8834,2110027,분식전문점,5.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,617.0,2842.0,330755.0,138197.0,192558.0,37903.0,95649.0,59614,45129.0,41655.0,50804.0,58835,52194,46506.0,56748.0,79396.0,37077.0,40052,42637.0,47136.0,45057.0,47900.0,55046,52928,3010000.0,종로구
8838,2110027,호프-간이주점,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,617.0,2842.0,330755.0,138197.0,192558.0,37903.0,95649.0,59614,45129.0,41655.0,50804.0,58835,52194,46506.0,56748.0,79396.0,37077.0,40052,42637.0,47136.0,45057.0,47900.0,55046,52928,27356250.0,종로구
8839,2111090,치킨전문점,2.0,7.0,0.0,1.0,22.0,4.0,1.0,4.0,0.0,4.0,91.0,1002.0,66951.0,33084.0,33867.0,13830.0,6388.0,10785,12577.0,7902.0,15469.0,17241,14180,7918.0,7874.0,10911.0,8828.0,9700,9647.0,9642.0,9565.0,9582.0,9318,9497,11310000.0,강동구
8849,2111025,호프-간이주점,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,686.0,3043.0,938059.0,441595.0,496463.0,131695.0,127809.0,184773,158693.0,131244.0,203846.0,246829,199023,108270.0,111256.0,153384.0,119296.0,135211,134725.0,133675.0,132631.0,133546.0,132634,135636,3820000.0,송파구
8850,2111025,한식음식점,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,686.0,3043.0,938059.0,441595.0,496463.0,131695.0,127809.0,184773,158693.0,131244.0,203846.0,246829,199023,108270.0,111256.0,153384.0,119296.0,135211,134725.0,133675.0,132631.0,133546.0,132634,135636,4150000.0,송파구
8857,2111086,커피-음료,8.0,9.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0,1.0,297.0,2403.0,359386.0,166645.0,192741.0,113148.0,27189.0,33394,57445.0,45583.0,82628.0,71919,75230,52522.0,50852.0,66369.0,42494.0,51812,52545.0,52172.0,52580.0,52837.0,49719,47718,12410000.0,강동구
8858,2111086,패스트푸드점,2.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,1.0,297.0,2403.0,359386.0,166645.0,192741.0,113148.0,27189.0,33394,57445.0,45583.0,82628.0,71919,75230,52522.0,50852.0,66369.0,42494.0,51812,52545.0,52172.0,52580.0,52837.0,49719,47718,4270000.0,강동구
8864,2110589,한식음식점,1.0,1.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,3.0,58.0,1737.0,99647.0,47005.0,52642.0,16398.0,12372.0,16246,16850.0,16908.0,20872.0,29202,20786,10579.0,10217.0,15530.0,13333.0,14358,14128.0,14124.0,13838.0,13723.0,14583,14894,27356250.0,마포구
8872,2110543,한식음식점,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,994.0,152525.0,71061.0,81464.0,33056.0,19495.0,20552,25927.0,23198.0,30299.0,39789,33024,17319.0,18314.0,24576.0,19505.0,21885,21849.0,21896.0,21531.0,21639.0,21719,22007,5490000.0,마포구
8878,2110410,치킨전문점,2.0,6.0,0.0,0.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,13690000.0,도봉구
8879,2110410,한식음식점,16.5,19.5,0.0,0.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,15090000.0,도봉구
8881,2110410,호프-간이주점,11.0,14.0,0.0,1.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,17380000.0,도봉구
8882,2110410,분식전문점,4.0,8.0,1.0,1.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,11310000.0,도봉구
8884,2110410,커피-음료,6.0,10.0,0.0,0.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,11790000.0,도봉구
8885,2110410,일식음식점,4.0,4.0,0.0,0.0,22.0,0.0,0.0,6.0,1.0,3.0,957.0,2564.0,406022.0,196121.0,209901.0,63792.0,50804.0,53833,62045.0,67318.0,108230.0,77567,79956,58248.0,61699.0,81241.0,47310.0,57835,57836.0,57602.0,57392.0,57250.0,58604,59501,2630000.0,도봉구
8889,2110078,호프-간이주점,1.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,69.0,465.0,214143.0,98356.0,115787.0,50205.0,15020.0,27453,38624.0,35749.0,47092.0,38092,42640,31157.0,33115.0,43927.0,25212.0,30011,30014.0,30415.0,30056.0,30475.0,31791,31381,5760000.0,용산구
8890,2110053,분식전문점,4.0,4.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,281.0,2634.0,881166.0,433653.0,447512.0,81742.0,148128.0,149304,134461.0,159228.0,208305.0,226033,185727,111739.0,109055.0,142087.0,106525.0,129560,127885.0,125991.0,126546.0,126512.0,122373,122300,1400000.0,중구
8899,2110968,커피-음료,5.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1023.0,549.0,297240.0,151823.0,145416.0,29641.0,54838.0,75251,61352.0,37816.0,38344.0,48350,59000,51807.0,52976.0,55914.0,29194.0,43872,47975.0,47855.0,47887.0,46326.0,33224,30099,1570000.0,강남구
8901,2110505,한식음식점,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,150.0,32004.0,14461.0,17543.0,3945.0,3894.0,5235,6110.0,5285.0,7537.0,5714,6707,4165.0,4821.0,6528.0,4070.0,4444,4477.0,4361.0,4321.0,4311.0,4915,5177,21300000.0,서대문구
8906,2110887,치킨전문점,1.0,2.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,19.0,2125.0,600619.0,338247.0,262371.0,77942.0,198060.0,112037,74711.0,58353.0,79516.0,137926,130367,81212.0,77388.0,99505.0,74219.0,87031,88203.0,87157.0,87556.0,86595.0,81896,82182,3700000.0,관악구
8908,2120079,중식음식점,7.0,8.0,1.0,0.0,64.0,4.0,1.0,11.0,0.0,8.0,1326.0,517.0,316316.0,147987.0,168329.0,44336.0,43559.0,43512,50892.0,54451.0,79568.0,37441,61807,51615.0,58590.0,73866.0,32996.0,43984,44921.0,45223.0,45234.0,46752.0,47526,42675,27356250.0,도봉구
8910,2120079,육류판매,4.0,4.0,0.0,0.0,64.0,4.0,1.0,11.0,0.0,8.0,1326.0,517.0,316316.0,147987.0,168329.0,44336.0,43559.0,43512,50892.0,54451.0,79568.0,37441,61807,51615.0,58590.0,73866.0,32996.0,43984,44921.0,45223.0,45234.0,46752.0,47526,42675,4790000.0,도봉구
8914,2120079,제과점,0.0,4.0,0.0,0.0,64.0,4.0,1.0,11.0,0.0,8.0,1326.0,517.0,316316.0,147987.0,168329.0,44336.0,43559.0,43512,50892.0,54451.0,79568.0,37441,61807,51615.0,58590.0,73866.0,32996.0,43984,44921.0,45223.0,45234.0,46752.0,47526,42675,27356250.0,도봉구
8922,2110752,분식전문점,6.0,6.0,1.0,1.0,30.0,0.0,0.0,10.0,0.0,4.0,269.0,4618.5,1032271.0,484844.0,547426.0,150749.0,113843.0,158182,153647.0,173685.0,282163.0,304693,211638,105245.0,106317.0,162140.0,142238.0,146942,141764.0,141841.0,140236.0,140674.0,154684,166131,7830000.0,금천구
8924,2110752,패스트푸드점,1.0,3.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,4.0,269.0,4618.5,1032271.0,484844.0,547426.0,150749.0,113843.0,158182,153647.0,173685.0,282163.0,304693,211638,105245.0,106317.0,162140.0,142238.0,146942,141764.0,141841.0,140236.0,140674.0,154684,166131,10360000.0,금천구
8931,2110094,호프-간이주점,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,26.0,358.0,65686.0,34599.0,31086.0,10329.0,7697.0,11700,12574.0,10982.0,12404.0,15069,14132,8525.0,9264.0,11266.0,7431.0,9271,9236.0,9413.0,9415.0,9482.0,9652,9218,8700000.0,용산구
8934,2110515,육류판매,2.0,2.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,399.0,3226.0,550863.0,245762.0,305102.0,71065.0,60335.0,73883,67976.0,96676.0,180927.0,172260,121616,53388.0,52964.0,77532.0,73104.0,78266,74603.0,74263.0,75946.0,75169.0,83815,88801,17380000.0,서대문구
8938,2130265,한식음식점,10.0,15.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,115.0,144.0,83523.0,47853.0,35670.0,4664.0,39581.0,17963,7723.0,5679.0,7913.0,16897,15809,11774.0,12147.0,16690.0,10207.0,11853,12138.0,12151.0,12264.0,12296.0,12026,10796,24540000.0,동작구
8942,2120060,분식전문점,15.0,19.5,0.0,0.0,27.0,1.0,1.0,1.0,1.0,6.0,3061.5,5.0,196986.0,94481.0,102505.0,28883.0,25389.0,34270,36261.0,32232.0,39951.0,46309,39800,25795.0,26973.0,34520.0,23588.0,27869,27092.0,27680.0,27793.0,28630.0,29747,28177,27356250.0,광진구
8947,2120060,패스트푸드점,4.0,8.0,0.0,1.0,27.0,1.0,1.0,1.0,1.0,6.0,3061.5,5.0,196986.0,94481.0,102505.0,28883.0,25389.0,34270,36261.0,32232.0,39951.0,46309,39800,25795.0,26973.0,34520.0,23588.0,27869,27092.0,27680.0,27793.0,28630.0,29747,28177,8830000.0,광진구
8948,2120060,중식음식점,4.0,4.0,0.0,0.0,27.0,1.0,1.0,1.0,1.0,6.0,3061.5,5.0,196986.0,94481.0,102505.0,28883.0,25389.0,34270,36261.0,32232.0,39951.0,46309,39800,25795.0,26973.0,34520.0,23588.0,27869,27092.0,27680.0,27793.0,28630.0,29747,28177,15000000.0,광진구
8949,2120060,한식음식점,16.5,19.5,1.0,1.0,27.0,1.0,1.0,1.0,1.0,6.0,3061.5,5.0,196986.0,94481.0,102505.0,28883.0,25389.0,34270,36261.0,32232.0,39951.0,46309,39800,25795.0,26973.0,34520.0,23588.0,27869,27092.0,27680.0,27793.0,28630.0,29747,28177,10040000.0,광진구
8950,2120060,커피-음료,10.0,19.5,0.0,0.0,27.0,1.0,1.0,1.0,1.0,6.0,3061.5,5.0,196986.0,94481.0,102505.0,28883.0,25389.0,34270,36261.0,32232.0,39951.0,46309,39800,25795.0,26973.0,34520.0,23588.0,27869,27092.0,27680.0,27793.0,28630.0,29747,28177,9490000.0,광진구
8955,2110697,한식음식점,2.0,2.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,244.0,3092.0,421144.0,195200.0,225944.0,64404.0,42494.0,55915,72450.0,64784.0,121097.0,110043,82234,46766.0,51552.0,76379.0,54172.0,58428,56142.0,56480.0,55952.0,56245.0,66954,70941,4270000.0,구로구
8962,2111049,한식음식점,16.5,19.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,507.0,4161.0,1370810.0,657323.0,713487.0,177678.0,173489.0,256287,216177.0,215157.0,313294.125,344222,284033,171724.0,168251.0,231370.0,171209.0,196539,193168.0,194052.0,193092.0,193464.0,199227,201268,22400000.0,강동구
8963,2111049,호프-간이주점,6.0,7.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,507.0,4161.0,1370810.0,657323.0,713487.0,177678.0,173489.0,256287,216177.0,215157.0,313294.125,344222,284033,171724.0,168251.0,231370.0,171209.0,196539,193168.0,194052.0,193092.0,193464.0,199227,201268,15010000.0,강동구
8967,2110089,한식음식점,4.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,752.0,2666.0,260498.0,128452.0,132047.0,34808.0,30454.0,41478,47198.0,45858.0,60703.0,74316,58029,29883.0,29144.0,37131.0,31994.0,37157,37116.0,36793.0,36858.0,36485.0,38108,37979,27356250.0,용산구
8971,2110371,패스트푸드점,2.0,3.0,0.0,0.0,13.0,0.0,1.0,4.0,0.0,0.0,49.0,1633.0,570315.0,250720.0,319595.0,71993.0,64886.0,63825,86699.0,100234.0,182681.0,146297,121890,68291.0,67058.0,92929.0,73852.0,81930,81473.0,81671.0,80787.0,81567.0,81096,81791,5690000.0,강북구
8974,2110371,육류판매,5.0,5.0,0.0,0.0,13.0,0.0,1.0,4.0,0.0,0.0,49.0,1633.0,570315.0,250720.0,319595.0,71993.0,64886.0,63825,86699.0,100234.0,182681.0,146297,121890,68291.0,67058.0,92929.0,73852.0,81930,81473.0,81671.0,80787.0,81567.0,81096,81791,27356250.0,강북구
8975,2110371,중식음식점,1.0,2.0,0.0,1.0,13.0,0.0,1.0,4.0,0.0,0.0,49.0,1633.0,570315.0,250720.0,319595.0,71993.0,64886.0,63825,86699.0,100234.0,182681.0,146297,121890,68291.0,67058.0,92929.0,73852.0,81930,81473.0,81671.0,80787.0,81567.0,81096,81791,16240000.0,강북구
8976,2110371,한식음식점,16.5,19.5,0.0,1.0,13.0,0.0,1.0,4.0,0.0,0.0,49.0,1633.0,570315.0,250720.0,319595.0,71993.0,64886.0,63825,86699.0,100234.0,182681.0,146297,121890,68291.0,67058.0,92929.0,73852.0,81930,81473.0,81671.0,80787.0,81567.0,81096,81791,19730000.0,강북구
8980,2110258,육류판매,1.0,1.0,0.0,0.0,14.0,2.0,1.0,3.0,0.0,2.0,260.0,4618.5,687697.0,323244.0,364454.0,81082.0,84750.0,113336,109607.0,127503.0,171421.0,186962,143387,79106.0,76974.0,113891.0,87378.0,99909,96296.0,95929.0,95564.0,95965.0,101691,102343,5660000.0,중랑구
8981,2110258,호프-간이주점,5.0,8.0,0.0,1.0,14.0,2.0,1.0,3.0,0.0,2.0,260.0,4618.5,687697.0,323244.0,364454.0,81082.0,84750.0,113336,109607.0,127503.0,171421.0,186962,143387,79106.0,76974.0,113891.0,87378.0,99909,96296.0,95929.0,95564.0,95965.0,101691,102343,17950000.0,중랑구
8988,2110563,일식음식점,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,355.0,725.0,131552.0,60244.0,71308.0,11361.0,36736.0,30287,20220.0,13857.0,19090.0,27609,25417,16926.0,18204.0,26232.0,17164.0,18116,18749.0,18745.0,18613.0,18782.0,19576,18972,27356250.0,마포구
8990,2110848,분식전문점,6.0,7.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,486.0,4618.5,976172.0,466588.0,509584.0,114962.0,176913.0,193608,153130.0,130162.0,207399.0,317815,205942,92836.0,91136.0,136430.0,132015.0,140181,135859.0,135663.0,134714.0,134973.0,143434,151349,2990000.0,동작구
8993,2110848,패스트푸드점,1.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,486.0,4618.5,976172.0,466588.0,509584.0,114962.0,176913.0,193608,153130.0,130162.0,207399.0,317815,205942,92836.0,91136.0,136430.0,132015.0,140181,135859.0,135663.0,134714.0,134973.0,143434,151349,4110000.0,동작구
8999,2110820,호프-간이주점,2.0,3.0,0.0,0.0,15.0,1.0,0.0,8.0,0.0,2.0,3061.5,4096.0,639865.0,307236.0,332629.0,123176.0,117730.0,107818,92361.0,91090.0,107689.0,199267,138842,63825.0,58815.0,91326.0,87791.0,91067,87710.0,90417.0,88709.0,89056.0,93910,98996,11150000.0,동작구
9000,2110820,치킨전문점,0.0,2.0,0.0,1.0,15.0,1.0,0.0,8.0,0.0,2.0,3061.5,4096.0,639865.0,307236.0,332629.0,123176.0,117730.0,107818,92361.0,91090.0,107689.0,199267,138842,63825.0,58815.0,91326.0,87791.0,91067,87710.0,90417.0,88709.0,89056.0,93910,98996,4430000.0,동작구
9002,2110820,커피-음료,5.0,7.0,1.0,1.0,15.0,1.0,0.0,8.0,0.0,2.0,3061.5,4096.0,639865.0,307236.0,332629.0,123176.0,117730.0,107818,92361.0,91090.0,107689.0,199267,138842,63825.0,58815.0,91326.0,87791.0,91067,87710.0,90417.0,88709.0,89056.0,93910,98996,3570000.0,동작구
